index,nearest_mrt_distance,planned_mrt_distance,planned_mrt_opening_year
26805,0.0097688896712529,0.0071676927010793,2027
26806,0.0030715618686135,0.0244079964522522,TBA
26807,0.0136263069471175,0.0559680196714961,2030
26808,0.0069227286287666,0.0538376352351143,2030
26809,0.0037068421461123,0.0035454563709654,2032
26810,0.0119070286389807,0.007133884214704,2030
26811,0.0020994008870074,0.0068158885223692,2030
26812,0.0069574790626112,0.013899408109099,2029
26813,0.0093552299664216,0.0148454018709135,2030
26814,0.0022337617734976,0.0239274401250825,2024
26815,0.0056608057370557,0.0073452657054222,2030
26816,0.0051733587312713,0.0050546234036766,2032
26817,0.0048277158549236,0.0075425124370066,2030
26818,0.003442519911021,0.0192636585153421,2030
26819,0.0111538966733904,0.0019873835976502,2027
26820,0.0040330466265773,0.0112502349951958,2027
26821,0.0029178428998384,0.0172105170483638,2030
26822,0.0114414113402436,0.024623781428629,TBA
26823,0.0043695712880734,0.0262034623117961,2024
26824,0.0077020659051958,0.0078748210561087,2030
26825,0.0076680482156059,0.0520457239520891,2030
26826,0.0136449519617686,0.008292293657715,2030
26827,0.0107358718690363,0.0120544898358185,2032
26828,0.0026896665954762,0.0484964324889387,2030
26829,0.0056744044967484,0.0021322801372814,2030
26830,0.0119554409939872,0.0136384132080763,2030
26831,0.0026361711030476,0.0026073870903232,2025
26832,0.01408776131653,0.0493296052527497,2030
26833,0.0069187460709055,0.0075029379981423,2030
26834,0.0067091040350291,0.0096321906662436,2030
26835,0.0020456262957457,0.0139829802507494,TBA
26836,0.0026677869254642,0.0172524140059495,2025
26837,0.0060463812066824,0.0020651054874703,2030
26838,0.0037901793782822,0.0148308821519174,2025
26839,0.011113054565803,0.0097171913246922,2030
26840,0.0047612594971443,0.0249287113467772,2024
26841,0.0144885649070093,0.0071325402222139,2030
26842,0.0077584624150436,0.0074000652168114,2024
26843,0.0117569610252343,0.0114357270029153,2032
26844,0.0172570233823231,0.0216279979323745,2030
26845,0.0011907753338937,0.0165414684545227,TBA
26846,0.0093143786220331,0.0081594280101902,2030
26847,0.0068220168172975,0.0129458736513954,2030
26848,0.005401468712869,0.0534440875986387,2030
26849,0.0031774750948049,0.0072129879470672,2027
26850,0.0056608057370557,0.0073452657054222,2030
26851,0.0056747436395221,0.005617176373153,2032
26852,0.0082836541990253,0.0067328068068815,2026
26853,0.0065691217693634,0.0214331911944378,TBA
26854,0.0222588096608259,0.0233790850057999,2030
26855,0.0027110771938851,0.0127152538632844,2032
26856,0.0127577854303329,0.0024778114216554,2027
26857,0.0083403468343213,0.0180187553428883,2030
26858,0.0042535940043156,0.012071892476905,2030
26859,0.0047465071079942,0.0609657788560209,2030
26860,0.0063821660898956,0.0056726507603274,2030
26861,0.0097182712742236,0.0040629348746358,2032
26862,0.0033243800853522,0.0024187730179471,2030
26863,0.0045284893281302,0.0263468169874389,2025
26864,0.0153037572097736,0.0212059674619685,2030
26865,0.0063312907285902,0.0527329692878116,2030
26866,0.0067792535622132,0.0133456902383047,2030
26867,0.0028852590181229,0.0160906188220071,2030
26868,0.003517905876235,0.0034814888984371,2025
26869,0.0069347623852663,0.0068907866914393,2025
26870,0.0081197969589053,0.0281026627447282,TBA
26871,0.0018956042153564,0.0069899379300095,2027
26872,0.0061621025211704,0.0137459747768314,2030
26873,0.0035780195449616,0.0101137582561329,2025
26874,0.0035605565665124,0.0202344781419503,2030
26875,0.0077725552042165,0.0086855318594819,2025
26876,0.0055629527299504,0.0022073298345673,2028
26877,0.0050214145156795,0.0755190597585321,2030
26878,0.0082003886416307,0.0025146693713742,2027
26879,0.0009252174486276,0.0233807585905705,2026
26880,0.0062664136017422,0.0113690753993354,2030
26881,0.0038563021165575,0.015767500413132,2032
26882,0.0029560045790434,0.0284533709998275,2024
26883,0.0013530107951107,0.0614960830871188,2030
26884,0.018624994243838,0.0034892499670819,2030
26885,0.0059235350421536,0.0057301821084518,2032
26886,0.0020734182455475,0.0594638075030205,2030
26887,0.0099508280203045,0.009809632442209,2029
26888,0.0065522217332388,0.0014687736267899,2027
26889,0.0060910550716443,0.0090206576031877,2030
26890,0.0093166219218187,0.0115278105619798,2030
26891,0.0042357856753208,0.0200777162323454,2030
26892,0.0058600006601459,0.0090663172473734,2027
26893,0.0079743552464675,0.022063439922661,TBA
26894,0.0106814800791187,0.0140358029587552,2029
26895,0.0049267488992641,0.0483494891070998,2030
26896,0.0018738732058138,0.016772767963681,2026
26897,0.0065260608691343,0.0088327408228194,2032
26898,0.0184123975572125,0.0042842646589682,2024
26899,0.0042760663487505,0.0105020464684463,2032
26900,0.0025163719256956,0.0203947415285972,2024
26901,0.0037068421461123,0.0035454563709654,2032
26902,0.004414002014058,0.0164167766593026,2032
26903,0.00181228384201,0.0140850786906141,2030
26904,0.0091914558685923,0.0215794341331848,TBA
26905,0.0093143786220331,0.0081594280101902,2030
26906,0.0175363693843417,0.0201516238929023,2030
26907,0.0150512284484629,0.0231396915321588,2032
26908,0.0055136507196177,0.0098187654780999,2030
26909,0.0083543291907208,0.0025757929419406,2027
26910,0.0060838586952035,0.0167072276153239,2032
26911,0.0079382442029264,0.0788633544361442,2030
26912,0.0058761238710218,0.0119991792136039,2030
26913,0.0078207979846875,0.0460779566624556,2030
26914,0.0039153923397192,0.007901730113313,2030
26915,0.0121626100838061,0.0117178603203386,2027
26916,0.0032446926731749,0.0623146595796975,2030
26917,0.0146905520269484,0.0103205132002037,2030
26918,0.0077176084480131,0.0085219123467981,2026
26919,0.0161977706977356,0.0041983934477899,2030
26920,0.0046384844302903,0.0162797780268314,2030
26921,0.0177567446527568,0.0025850309460465,2030
26922,0.0046889794983883,0.0229402362286796,TBA
26923,0.0065498217358725,0.0193390347217027,2032
26924,0.0096368359787032,0.0092992144427839,2030
26925,0.006979347145775,0.009588245845632,2030
26926,0.0042543305433458,0.0250509921245506,2024
26927,0.0117011541180405,0.0132945082590815,2032
26928,0.0027907521938654,0.0171677066827696,2024
26929,0.0092934009525331,0.0088535920594285,2030
26930,0.0184129680696094,0.0035277793560253,2024
26931,0.0067871620219919,0.001598808753108,2027
26932,0.0033881518567178,0.0287371873180583,2024
26933,0.0099527727074014,0.0137700336081221,2032
26934,0.0068968605669585,0.0160027891001126,2032
26935,0.0051127503855708,0.0050709081181211,2025
26936,0.0051553663003727,0.0049556514735695,2032
26937,0.0015717490177529,0.0115187115589589,TBA
26938,0.0067799074193629,0.0095926786362293,2032
26939,0.0045761030329999,0.0044507856718275,2027
26940,0.0054233173498645,0.0163596883625194,2030
26941,0.0064659121465542,0.0047631628197598,2027
26942,0.0044344290839036,0.0026016616398993,2030
26943,0.0062470446105366,0.0041173777264306,2028
26944,0.0073632811683795,0.0615769652772019,2030
26945,0.0040600925313387,0.024022677662025,2024
26946,0.0100454904653609,0.0118574052115678,2030
26947,0.0024476162341497,0.0048017961145683,2030
26948,0.0066973405596218,0.0097538234136456,2027
26949,0.0063656674065049,0.0070338298180039,2028
26950,0.0082328437443462,0.0082603182324934,2030
26951,0.0077575300594272,0.0069129044318843,2028
26952,0.0023772413206704,0.0183172917360999,2026
26953,0.0096465273882237,0.0098712221538153,2028
26954,0.0069649497285169,0.011302901328097,2030
26955,0.0010492385332896,0.0097746055258697,2027
26956,0.0014813837916067,0.0505473454001205,2030
26957,0.0055891344246441,0.0299490704957452,TBA
26958,0.0038824443351615,0.0036140605269021,2027
26959,0.0091245137496711,0.0021195024952401,2027
26960,0.0024748897714001,0.0096044322132828,2028
26961,0.0031699365360928,0.0034488415640605,2032
26962,0.000822178994571,0.007508063183058,2030
26963,0.005563549931829,0.0234786892275023,2024
26964,0.0066903624038447,0.006707011998375,2025
26965,0.0104511514468386,0.019497860040659,2028
26966,0.0143559529712853,0.0071330721884256,2032
26967,0.007224875239873,0.0626820676893187,2030
26968,0.0108017718423928,0.004517363873794,2032
26969,0.0183570025640185,0.0176777861719168,2030
26970,0.0029542730809695,0.0108345290857212,2024
26971,0.0079845853475174,0.0047365471286012,2024
26972,0.0040360443522383,0.0128416260714286,2030
26973,0.0048003816027486,0.0109771614940299,2032
26974,0.0075541796539613,0.0289289467941722,TBA
26975,0.0082411124721292,0.0103390780008313,2027
26976,0.0066275884627807,0.0181557105980426,2040
26977,0.0010189098528021,0.0115339948784043,2024
26978,0.00738283299439,0.0124689439466138,2030
26979,0.006739258841032,0.0396080125013099,2030
26980,0.0084194930566172,0.004709542343421,2032
26981,0.0077952647923638,0.0165161907450797,2030
26982,0.0049804123444027,0.0128468741870163,2030
26983,0.0041858852740338,0.0038365880379114,2032
26984,0.0027230382846301,0.0030358495928339,2027
26985,0.0153729097981394,0.0069817950237851,2027
26986,0.0024746894818049,0.0773131550548473,2030
26987,0.0022755640429659,0.0181154336156838,2024
26988,0.0041229459552377,0.054764820733227,2030
26989,0.0016898269288021,0.0253448773047476,2024
26990,0.0031371136569811,0.0177542678038151,2026
26991,0.0070606185986854,0.0184528170772777,2030
26992,0.004569994985344,0.052341599322097,2030
26993,0.0046152382520497,0.0043998481620203,2027
26994,0.0055362991335402,0.0149000316649537,2027
26995,0.0044347715851522,0.0155262305582109,2030
26996,0.011273954259435,0.0012788256976879,2027
26997,0.0198644461248887,0.0181547644954706,2030
26998,0.0141196868559281,0.0110199146672053,2030
26999,0.0059337018192999,0.030364788596284,2026
27000,0.0042419843105699,0.0048532756752942,2030
27001,0.007044579864335,0.0083612997441883,2030
27002,0.0041944875390701,0.0250539903632367,2032
27003,0.0100208893395461,0.0087019351734877,2032
27004,0.0119704343161788,0.0563589541178282,2030
27005,0.0072663604776823,0.0155189415163845,2027
27006,0.0080107628725084,0.0206033072408533,TBA
27007,0.0020271253352454,0.0218477288484725,2030
27008,0.0085349382251547,0.0077840469230448,2024
27009,0.000802943937155,0.0319392352004245,2030
27010,0.0076072665229741,0.008214833537965,2032
27011,0.0075550603010042,0.0086403579372349,2030
27012,0.00332843403236,0.051110378082189,2030
27013,0.0086347123014429,0.0157422467378279,2030
27014,0.0026134696010842,0.0087842368208014,2027
27015,0.0029717697540224,0.0124080791860919,TBA
27016,0.0014116628570821,0.0178356354739555,2030
27017,0.0084640706532977,0.0203509271702093,TBA
27018,0.0097394080027768,0.0223339414442377,TBA
27019,0.0049638721601642,0.0055291028383382,2030
27020,0.002693941734289,0.0122005023483785,2040
27021,0.0010492385332896,0.0097746055258697,2027
27022,0.0068418875252966,0.00981315811012,2030
27023,0.0094735249401849,0.0382381259946065,2030
27024,0.0041944875390701,0.0250539903632367,2032
27025,0.0144173264041737,0.0017788595366833,2032
27026,0.0087915870564052,0.0177300306043649,2028
27027,0.0063363879912597,0.0069600526310523,2032
27028,0.0066891913053864,0.0117479814407594,2030
27029,0.0013188884808055,0.0260230502588557,2024
27030,0.008805381196252,0.009359255569155,2025
27031,0.0027188844988788,0.0099043339126587,TBA
27032,0.0064622027243287,0.055023463282132,2030
27033,0.0081208082300454,0.0527263356074048,2030
27034,0.003047725875045,0.0030638980786963,2025
27035,0.0027997012862303,0.0784411335384506,2030
27036,0.0039550169745768,0.02320897096915,TBA
27037,0.0161091582937012,0.0043876129071705,2028
27038,0.0026258382799179,0.0137046934693811,TBA
27039,0.0123184956359645,0.0246349508870581,2027
27040,0.0082360600465424,0.0065480849483057,2028
27041,0.0012055084658114,0.0128979181474645,2030
27042,0.0025261466355493,0.0517196831651807,2030
27043,0.002323756193842,0.010823367502472,2030
27044,0.0062204114771745,0.0110799669076329,2030
27045,0.0036187470704163,0.0274608517828441,2024
27046,0.0060465570447268,0.011829194157001,2027
27047,0.0065152411944328,0.0149054684631724,2030
27048,0.0056562955130571,0.0050832862885364,2030
27049,0.0046689580411224,0.0046646387778274,2025
27050,0.0056984863051728,0.0066550914291891,2032
27051,0.0056259492627925,0.0217638194396385,TBA
27052,0.0060910550716443,0.0090206576031877,2030
27053,0.0024521372071378,0.0033973316701958,2032
27054,0.0027413673037554,0.0311859801237384,2024
27055,0.0058551879851426,0.0152823984958631,2030
27056,0.0016887576902413,0.0255422600174761,2024
27057,0.0100684407026366,0.037594074430475,2030
27058,0.0121991576939114,0.0142198033561007,2030
27059,0.0077264823881547,0.0084364672375152,2025
27060,0.0071700379702774,0.00252304593349,2032
27061,0.0188901258287331,0.0223549293839139,2030
27062,0.0020586256872102,0.0625322294792133,2030
27063,0.0060463812066824,0.0020651054874703,2030
27064,0.0093182781042059,0.0057494802838577,2030
27065,0.0080772279330508,0.007913660962565,2030
27066,0.0032072255839854,0.0033591103540496,2032
27067,0.0085326796777898,0.0029659988787149,2027
27068,0.0043615539744842,0.0235869376943293,2024
27069,0.0042022955096573,0.0194008212884501,2025
27070,0.0083057287141906,0.0042772141055514,2024
27071,0.006987424960599,0.0679087725356312,2030
27072,0.0026349802185428,0.0151371695034146,TBA
27073,0.0146899362554052,0.0061259775797316,2032
27074,0.0088884479474892,0.0082111058472761,2030
27075,0.0062714084219803,0.0080203625590778,2030
27076,0.0043625032872301,0.00361653646267,2032
27077,0.0060607024003376,0.0022361220448088,2028
27078,0.0103499149225091,0.0132560914540333,2026
27079,0.0061772302849251,0.0061443235722087,2025
27080,0.0092711561361168,0.0150430142912538,2030
27081,0.0019453693797732,0.0610041208040088,2030
27082,0.0046501054051743,0.0538295856740231,2030
27083,0.0059663845417205,0.0306957458168816,2026
27084,0.0014059837738332,0.0480424438710286,2030
27085,0.0049299385522794,0.0059010748197907,2030
27086,0.0077978618443877,0.0187690857304618,2030
27087,0.0016898269288021,0.0253448773047476,2024
27088,0.0047330161671226,0.0225940682495999,TBA
27089,0.0093953446807912,0.0062036009221289,2030
27090,0.0023190375029401,0.0160495246730623,2024
27091,0.0068538710729567,0.0131289747127565,2030
27092,0.0013163179358585,0.0071380451480682,2030
27093,0.0056673026849587,0.0059676287510353,2030
27094,0.0090380082769189,0.0149270310410445,2030
27095,0.0039627427451,0.0301074279649004,TBA
27096,0.0024205054502128,0.0149471854242468,TBA
27097,0.0165927294042445,0.0036537870574442,2030
27098,0.0020456262957457,0.0139829802507494,TBA
27099,0.0033780983196846,0.0030021234264422,2030
27100,0.0007151527330616,0.0158033279178126,TBA
27101,0.0041944875390701,0.0250539903632367,2032
27102,0.0037666974961208,0.0308515546341782,TBA
27103,0.0020853571290617,0.0137408739416767,TBA
27104,0.0032370653731978,0.003419272619,2032
27105,0.004221678042712,0.01762464700294,2030
27106,0.0079620081786647,0.0077659487337739,2030
27107,0.001989844603528,0.010620282041021,2024
27108,0.0111470761685181,0.0052384683475498,2030
27109,0.0048452964507053,0.0509068328988525,2030
27110,0.0045436715651128,0.0070864285669174,2028
27111,0.0057193937513162,0.0229872718347631,TBA
27112,0.0080583234902439,0.0244962013109076,TBA
27113,0.0020345442986706,0.0160035046748599,2026
27114,0.0076351196742664,0.0068237232020975,2030
27115,0.0074564799794928,0.0065675955965268,2030
27116,0.0048301430302139,0.0047327972922272,2028
27117,0.0055341649092411,0.0075401754280479,2030
27118,0.0098967379301283,0.008773763697989,2030
27119,0.0193648402602991,0.0238594915030269,2030
27120,0.0083360077926007,0.0059953551862196,2030
27121,0.0072219464633306,0.0037788997913296,2028
27122,0.0030165380433861,0.0066231647947529,2030
27123,0.0068936500838079,0.0083909772729963,2030
27124,0.0037666974961208,0.0308515546341782,TBA
27125,0.0014103885563965,0.0795628619839572,2030
27126,0.0081183327502237,0.0150161300607553,2032
27127,0.0060499249582789,0.0507794012373058,2030
27128,0.0081458349511651,0.0081055552256449,2025
27129,0.0059367054240262,0.0188015365062286,2030
27130,0.00482561936955,0.0179348745002695,2030
27131,0.0054881642688047,0.0085434781498271,2030
27132,0.0177738629803714,0.0245548219444769,2030
27133,0.010711552834618,0.0072661637154884,2032
27134,0.005289786518645,0.0080371427944509,2030
27135,0.0039517458241721,0.0182605348502256,2024
27136,0.0062079688756647,0.0096826909809551,2030
27137,0.0036349391336629,0.0085189345401359,2030
27138,0.0042335374223191,0.0179469661544763,2032
27139,0.0032754846480761,0.0091461536563023,2030
27140,0.0035813615917332,0.0079047381580706,2027
27141,0.0161895637350374,0.0073375953523161,2032
27142,0.0136988508876619,0.0049496514712361,2027
27143,0.0032807632910915,0.0191997079537402,TBA
27144,0.0045001200049662,0.0100589773101497,2027
27145,0.0034810627943523,0.0793734091405069,2030
27146,0.0047205325785055,0.0037949992869008,2030
27147,0.0049002472108596,0.0082098224355915,2030
27148,0.0069225960670284,0.0098507235569803,2030
27149,0.0026922545192986,0.0112150351192832,2027
27150,0.007853169541052,0.0078224152038815,2025
27151,0.0081777156128114,0.0090396615771026,2032
27152,0.0061952647873316,0.0144793320963942,2029
27153,0.0122295338378916,0.0029124114409902,2027
27154,0.0089523397801297,0.0284695440935535,TBA
27155,0.0098451253377177,0.0088849865995739,2027
27156,0.0044463767935317,0.07671180777154,2030
27157,0.0088577473810243,0.0046847967319525,2026
27158,0.0061621025211704,0.0137459747768314,2030
27159,0.002503928899616,0.0467165240374891,2030
27160,0.0027933506557603,0.0805289926341938,2030
27161,0.0065371052791872,0.0065110149828837,2025
27162,0.0144862943452034,0.0569613072970879,2030
27163,0.0078497352988276,0.0055563241108696,2027
27164,0.0041315584121091,0.0283144348271308,2026
27165,0.0117042815869114,0.0115009114051667,2027
27166,0.0043922143365075,0.0042003909439139,2032
27167,0.0040871837706712,0.0040803472471736,2025
27168,0.0026397329531738,0.0099984525215682,2024
27169,0.0072704599801155,0.0086402558332388,2030
27170,0.0119772680681196,0.0036956896573069,2027
27171,0.0034354930926032,0.0120312486445022,TBA
27172,0.0065376724796349,0.0195398789395556,2032
27173,0.0068128398625983,0.0384718995609093,2030
27174,0.0050428521403478,0.0078067454503527,2030
27175,0.0034358255834683,0.0143042939904316,2030
27176,0.0052107040186842,0.0169012230913293,2030
27177,0.008548005114051,0.0797274289286758,2030
27178,0.0070799160087868,0.003101546526402,2030
27179,0.0025163719256956,0.0203947415285972,2024
27180,0.0027732275205233,0.0148744267928478,2030
27181,0.013883253848893,0.0054265930666761,2032
27182,0.0138703213532959,0.0056277417940059,2032
27183,0.0062488305743577,0.0470982257357627,2030
27184,0.0102919478867034,0.0068732888600676,2032
27185,0.0050044673799597,0.0033915083018649,2030
27186,0.0061199004071885,0.010476523475064,2026
27187,0.0107695839091372,0.0107163397175192,2032
27188,0.0025743685236358,0.0027950793439112,2030
27189,0.0161244371161456,0.0190541764742039,2030
27190,0.0053518433585807,0.0311926187968535,2026
27191,0.0111305415176697,0.0135781423688998,2026
27192,0.0025886058943519,0.014809348835961,TBA
27193,0.0051007807290974,0.0623749441494532,2030
27194,0.002020516984738,0.0176979285979762,2030
27195,0.0074789984322324,0.0078090642940533,2032
27196,0.0049586354545531,0.0043263500269913,2032
27197,0.0018624260773575,0.0028143680437089,2032
27198,0.0071279204445113,0.006873252074155,2030
27199,0.002595948787149,0.0095653752624322,2030
27200,0.0039307017132039,0.0038836018669864,2025
27201,0.0042741363510126,0.004612567861152,2032
27202,0.0098476066344934,0.0219402393651783,2030
27203,0.0056340511963481,0.0210623558440151,2032
27204,0.009246984231026,0.0075093046005065,2026
27205,0.0090844189153195,0.0366047146795898,2030
27206,0.009410420060833,0.0115167554446983,2026
27207,0.0047183175349405,0.0203768226050154,2030
27208,0.0096098564388548,0.0091263763039834,2028
27209,0.0068178699137631,0.0072088396127986,2030
27210,0.0021364518459599,0.0164580403661848,2024
27211,0.006679028508735,0.0075946554604784,2030
27212,0.0031490132419631,0.009992892648205,2028
27213,0.0053579940478732,0.0044154381385362,2030
27214,0.0070338898143007,0.0073867379620555,2032
27215,0.0061925919226958,0.0529172224735066,2030
27216,0.0082541849201551,0.009501831717741,2030
27217,0.0015833992271926,0.0016291113421743,2032
27218,0.004292394339981,0.0079078520201014,2027
27219,0.0066726358645376,0.0235448869735621,TBA
27220,0.0019237457228394,0.0162177163197222,TBA
27221,0.0024852247664852,0.0145434178207063,2024
27222,0.0072444101646114,0.0069818740951638,2027
27223,0.0027933506557603,0.0805289926341938,2030
27224,0.0047533468048022,0.0105345597508851,2030
27225,0.018624994243838,0.0034892499670819,2030
27226,0.0033024123623392,0.0187265935591601,2030
27227,0.0053848791065834,0.0056295983771711,2040
27228,0.0030165380433861,0.0066231647947529,2030
27229,0.0064168801103592,0.0065337134313073,2032
27230,0.0061799583593753,0.0615377420900752,2030
27231,0.0040694345809473,0.0228354442870708,2024
27232,0.0082381150830169,0.0065820839581144,2030
27233,0.0036860636241206,0.0131255201945504,2030
27234,0.0044233826673909,0.013730075596628,2025
27235,0.0024487671303833,0.0099146664220993,2030
27236,0.0081720367197477,0.0243279723254892,TBA
27237,0.0100117556408118,0.0136515969770688,2025
27238,0.012405762954375,0.011541180364077,2032
27239,0.0063755385587861,0.0171195963316354,2027
27240,0.0102552893924811,0.0236196040278819,TBA
27241,0.0078497352988276,0.0055563241108696,2027
27242,0.0038159635349513,0.022666676361619,2026
27243,0.0062453424549745,0.0077585719034979,2028
27244,0.0108631984389752,0.0081849114734437,2030
27245,0.0052877272069132,0.0056602316510496,2040
27246,0.0067449044657397,0.0201932439225138,2032
27247,0.0060197809924678,0.0181869663321191,2026
27248,0.0069857450226694,0.0195142725735077,TBA
27249,0.0115690517087141,0.0072488190701578,2032
27250,0.0126828238408475,0.0562299579914369,2030
27251,0.0025545369533477,0.0169460453712365,TBA
27252,0.0045757633588004,0.0045253119536195,2025
27253,0.0035380106388567,0.0133337472438531,2026
27254,0.0031139912589525,0.0119496004539922,2027
27255,0.0016012325252228,0.0329646363423432,2030
27256,0.0044110236207967,0.0130229338395849,2030
27257,0.0044344290839036,0.0026016616398993,2030
27258,0.0032014368114466,0.0176967568181765,2030
27259,0.0096865074481487,0.0181719035711187,2030
27260,0.0050106963405963,0.0757985043883108,2030
27261,0.0023540793234504,0.0123823524172783,TBA
27262,0.0043759788445685,0.0162357021841572,2030
27263,0.0036989330108033,0.0080005153157394,2030
27264,0.0071470484817599,0.0142341453596933,2029
27265,0.0040259641110736,0.0155087588176002,2026
27266,0.0045114563216304,0.0020971989934666,2028
27267,0.0055479158895874,0.0810580574375129,2030
27268,0.0036955762052771,0.0133880567490869,2028
27269,0.0065742262363639,0.0644676669210721,2030
27270,0.0054383806153323,0.0633666299155384,2030
27271,0.0046768044569531,0.0137347254612957,2026
27272,0.0122101408007921,0.007298510479186,2030
27273,0.0031092883464435,0.033810768800124,2030
27274,0.0095281555611801,0.0049194784671166,2032
27275,0.0041829357921401,0.0042063457405554,2032
27276,0.0029542730809695,0.0108345290857212,2024
27277,0.0082328437443462,0.0082603182324934,2030
27278,0.0038626150366426,0.0138565231453783,2030
27279,0.0060931860418463,0.0279136139627864,TBA
27280,0.006367853732857,0.0495343716519483,2030
27281,0.0155991126421273,0.005812733127717,2032
27282,0.0061614377180283,0.0648394459479254,2030
27283,0.0065970478567932,0.0115255207813097,2030
27284,0.0088978745924797,0.0656457714437977,2030
27285,0.005289786518645,0.0080371427944509,2030
27286,0.0078324090100374,0.0240534253123791,2027
27287,0.0039585073731501,0.0190480983569811,2027
27288,0.0037183437507432,0.0107109536233051,2025
27289,0.0083732188968885,0.0792981624085862,2030
27290,0.0095609495992425,0.0058202086439803,2032
27291,0.0074592939924006,0.0082822501454331,2027
27292,0.0018889498227811,0.0139524818996499,2030
27293,0.0041944875390701,0.0250539903632367,2032
27294,0.0084194930566172,0.004709542343421,2032
27295,0.0033206947913872,0.0261699212653012,2032
27296,0.0079441417450622,0.0647740072705553,2030
27297,0.0094749803424943,0.0160799243965995,2030
27298,0.0017934199879681,0.0157037510399771,TBA
27299,0.0086747293624959,0.0276660501689523,TBA
27300,0.0056357012351387,0.0138397369258506,2040
27301,0.0096637679601351,0.0037701629800485,2030
27302,0.0102197319401589,0.0112141569772094,2032
27303,0.0040414122857792,0.0119330797449584,TBA
27304,0.0041174570257991,0.0152721721252937,2026
27305,0.0068176025776098,0.0074765232090848,2030
27306,0.0043061923730539,0.0037018644633518,2030
27307,0.006979704452925,0.0205693153793686,2028
27308,0.0056867865773405,0.0136685486428668,2029
27309,0.0037810505919902,0.0171121383216239,2030
27310,0.003787216623371,0.0760048733350078,2030
27311,0.0104204220815682,0.0141008199818002,2032
27312,0.0083480556623887,0.0076311254921922,2030
27313,0.00750759316172,0.0074903131395594,2025
27314,0.0062677867469974,0.0208671133398601,TBA
27315,0.0065691217693634,0.0214331911944378,TBA
27316,0.0071990720797802,0.0187195349077043,2030
27317,0.0061668536870253,0.0282689152067108,TBA
27318,0.0088233458133762,0.0677730301232515,2030
27319,0.0103310503849272,0.0094703364043302,2029
27320,0.0028865265592128,0.0068332192272281,2030
27321,0.0054085202066783,0.0613155166969358,2030
27322,0.001996700243396,0.0472579513127555,2030
27323,0.0079957573226529,0.0102008314514108,2032
27324,0.0065399113070756,0.0085913389417595,2030
27325,0.0113937523273289,0.0084705187430818,2029
27326,0.0053727622515667,0.0112590154064102,2026
27327,0.005963842579105,0.0101335823646547,2025
27328,0.0019754138243752,0.001921697052877,2032
27329,0.0056339346439875,0.0040329083862198,2030
27330,0.0046403775482945,0.0185122428456093,2030
27331,0.003332173271408,0.0208531730094397,2026
27332,0.0010310661680832,0.0117162702465006,2030
27333,0.0072762294270145,0.0186141066162442,2032
27334,0.0017226082722557,0.0141476739804399,2030
27335,0.0031490132419631,0.009992892648205,2028
27336,0.005963842579105,0.0101335823646547,2025
27337,0.0097790529833291,0.0178278796718269,2030
27338,0.0097216791745288,0.0042593828208404,2030
27339,0.0105002544405198,0.0009509170728117,2027
27340,0.0045979383418752,0.0036453414531784,2027
27341,0.008702462442615,0.0054583272694152,2027
27342,0.0085538361024118,0.028831376982541,TBA
27343,0.00141937178249,0.0154736983758716,2026
27344,0.0018966843979465,0.0484044384241273,2030
27345,0.0063749977353517,0.0401370211345719,2030
27346,0.0067486295191056,0.0067012587194296,2025
27347,0.0098993076280768,0.0096458843629818,2027
27348,0.0102172641949056,0.0099931361991216,2027
27349,0.0025457042158214,0.0219452994385288,2030
27350,0.0048465781303776,0.0173665995642406,TBA
27351,0.0076728769025266,0.0532126741675411,2030
27352,0.014830020396647,0.0038567091658402,2032
27353,0.0024238015024944,0.0471532074971966,2030
27354,0.0043946715670277,0.0105975629391384,2040
27355,0.0037610680705284,0.0035414045676391,2030
27356,0.0036187470704163,0.0274608517828441,2024
27357,0.0043339582149823,0.0194333668204637,2030
27358,0.0126161399058003,0.0050640896433611,2030
27359,0.0084620905894616,0.0084462242151196,2025
27360,0.0047533468048022,0.0105345597508851,2030
27361,0.0067136325578439,0.0073774426752461,2032
27362,0.0128290843200493,0.0090049502385265,2032
27363,0.0082271421027921,0.0017081901714399,2028
27364,0.0061186532712535,0.0198494494764744,2032
27365,0.008712866259827,0.0058453805330231,2026
27366,0.0117111515920769,0.002046464648085,2027
27367,0.005684220861752,0.0087274533696613,2030
27368,0.0075233577074021,0.0077036838473406,2030
27369,0.0046402125168615,0.0034555451551621,2030
27370,0.0061207094010596,0.0741443570124533,2030
27371,0.0042960928972562,0.0313259497868417,TBA
27372,0.0067797827969616,0.0135121684675218,2030
27373,0.0035253644021609,0.0191239840560622,TBA
27374,0.0103696568962188,0.0033103506802343,2030
27375,0.0057075866162123,0.0512641212753923,2030
27376,0.0143355899442703,0.0083069259238221,2030
27377,0.0026349802185428,0.0151371695034146,TBA
27378,0.0081241220633722,0.0628699693175552,2030
27379,0.0048911451973654,0.0223497132105582,2026
27380,0.0095063601977214,0.0025816419968732,2027
27381,0.0050626424245025,0.0605184272727382,2030
27382,0.0066891913053864,0.0117479814407594,2030
27383,0.007955302150198,0.0198869270963034,2032
27384,0.0079220734127735,0.0082785306192805,2040
27385,0.0043001404408654,0.013210610364779,2028
27386,0.0088221082726655,0.0037849729710142,2024
27387,0.0079759234274253,0.0077874766149923,2027
27388,0.0057301268736136,0.0051382697754414,2032
