index,num_school_500m,nearest_school_dist
35165,0,580.36
35166,1,235.31
35167,3,231.25
35168,2,200.12
35169,0,563.68
35170,3,192.5
35171,0,1226.32
35172,1,474.53
35173,1,195.5
35174,1,395.62
35175,1,478.2
35176,1,494.1
35177,1,192.07
35178,0,775.81
35179,2,209.61
35180,1,158.47
35181,1,101.15
35182,2,265.1
35183,1,321.8
35184,1,400.65
35185,2,214.53
35186,0,981.99
35187,1,146.82
35188,1,207.68
35189,0,1405.56
35190,1,441.75
35191,1,151.79
35192,0,820.01
35193,2,112.77
35194,0,503.54
35195,0,1459.86
35196,0,833.14
35197,1,191.86
35198,1,336.22
35199,1,289.53
35200,1,404.32
35201,4,149.33
35202,1,208.49
35203,1,309.29
35204,0,679.18
35205,0,738.51
35206,1,223.89
35207,1,346.61
35208,2,294.12
35209,1,305.47
35210,3,119.18
35211,1,343.8
35212,1,438.02
35213,1,301.71
35214,1,320.06
35215,0,566.52
35216,1,161.29
35217,0,741.59
35218,1,350.93
35219,1,454.11
35220,1,285.1
35221,0,752.44
35222,0,519.79
35223,3,130.97
35224,1,303.01
35225,1,354.16
35226,0,569.81
35227,3,256.33
35228,2,331.53
35229,1,378.73
35230,1,498.66
35231,2,327.21
35232,0,507.55
35233,2,228.88
35234,0,579.05
35235,1,454.88
35236,1,404.66
35237,1,84.59
35238,1,406.55
35239,2,224.9
35240,2,394.99
35241,1,100.02
35242,2,388.23
35243,1,131.75
35244,1,333.54
35245,1,373.33
35246,0,586.76
35247,1,451.71
35248,2,247.11
35249,1,191.86
35250,0,665.64
35251,0,580.41
35252,2,278.93
35253,2,336.04
35254,1,267.93
35255,0,503.74
35256,1,111.44
35257,1,366.06
35258,1,498.43
35259,2,145.53
35260,0,821.11
35261,1,421.64
35262,0,691.86
35263,1,436.43
35264,1,453.78
35265,1,360.25
35266,1,145.69
35267,2,295.03
35268,1,293.39
35269,1,255.54
35270,2,439.45
35271,1,464.55
35272,0,1205.36
35273,1,491.39
35274,1,478.57
35275,1,491.06
35276,1,326.27
35277,0,792.04
35278,1,195.64
35279,2,178.31
35280,0,509.1
35281,1,145.08
35282,0,601.3
35283,3,233.11
35284,2,322.9
35285,2,330.82
35286,0,1698.88
35287,0,720.38
35288,0,597.97
35289,2,127.57
35290,3,266.53
35291,2,392.17
35292,1,415.32
35293,2,373.58
35294,1,442.35
35295,1,109.86
35296,2,334.64
35297,3,231.3
35298,1,483.3
35299,1,161.29
35300,1,451.49
35301,1,275.1
35302,1,436.12
35303,0,649.89
35304,0,1074.66
35305,0,552.83
35306,0,1002.85
35307,0,697.51
35308,2,184.01
35309,1,380.71
35310,3,102.55
35311,0,549.46
35312,4,132.66
35313,3,318.0
35314,1,495.61
35315,2,261.0
35316,1,178.33
35317,1,271.04
35318,0,731.69
35319,1,455.49
35320,1,258.06
35321,1,195.64
35322,1,301.21
35323,1,412.26
35324,1,436.95
35325,1,294.87
35326,0,1415.31
35327,1,265.41
35328,1,328.38
35329,0,528.19
35330,1,496.0
35331,1,414.88
35332,0,529.65
35333,1,488.51
35334,1,181.79
35335,1,241.62
35336,1,285.05
35337,1,259.87
35338,2,368.35
35339,2,337.97
35340,0,575.11
35341,1,354.95
35342,3,346.36
35343,0,562.75
35344,0,524.22
35345,1,237.08
35346,1,386.31
35347,1,479.29
35348,0,746.02
35349,1,309.09
35350,3,352.83
35351,2,172.05
35352,1,179.72
35353,3,168.19
35354,0,558.36
35355,0,799.26
35356,0,503.42
35357,1,492.82
35358,1,181.8
35359,0,1556.9
35360,1,303.6
35361,1,333.79
35362,2,167.67
35363,1,188.43
35364,0,636.82
35365,1,429.49
35366,1,194.75
35367,1,442.35
35368,3,157.84
35369,1,470.85
35370,1,328.12
35371,0,596.86
35372,1,401.08
35373,1,405.63
35374,1,298.81
35375,0,538.15
35376,0,501.95
35377,2,308.45
35378,1,436.39
35379,2,282.48
35380,1,388.09
35381,0,633.82
35382,0,1254.84
35383,3,331.83
35384,2,336.35
35385,4,182.62
35386,2,164.71
35387,1,489.92
35388,4,267.49
35389,1,354.5
35390,1,393.31
35391,2,483.36
35392,2,246.02
35393,2,366.15
35394,0,518.65
35395,1,329.1
35396,1,231.18
35397,0,746.21
35398,0,579.08
35399,1,497.67
35400,0,644.62
35401,0,566.67
35402,0,687.89
35403,1,112.52
35404,2,395.02
35405,1,239.08
35406,3,331.82
35407,0,597.65
35408,1,475.33
35409,1,158.54
35410,1,163.04
35411,2,309.57
35412,1,375.6
35413,1,275.6
35414,0,607.14
35415,0,614.73
35416,0,522.78
35417,2,180.51
35418,1,429.26
35419,0,636.3
35420,2,242.97
35421,2,152.85
35422,3,207.84
35423,2,438.03
35424,0,598.73
35425,2,448.63
35426,1,399.39
35427,1,243.2
35428,0,831.77
35429,1,197.1
35430,3,241.49
35431,1,90.11
35432,1,380.53
35433,1,348.09
35434,2,447.45
35435,0,832.12
35436,1,322.99
35437,0,515.04
35438,0,610.86
35439,2,468.2
35440,1,218.16
35441,0,599.43
35442,1,292.95
35443,2,102.03
35444,1,285.05
35445,1,477.42
35446,0,1214.12
35447,1,236.99
35448,0,605.55
35449,1,427.11
35450,1,234.52
35451,2,152.85
35452,1,383.0
35453,0,626.2
35454,4,207.35
35455,0,567.48
35456,1,431.95
35457,1,112.52
35458,2,154.96
35459,0,646.54
35460,2,300.58
35461,3,284.21
35462,0,603.23
35463,1,213.49
35464,0,1683.09
35465,1,456.33
35466,0,850.46
35467,1,270.0
35468,1,449.8
35469,1,464.61
35470,1,285.1
35471,4,185.51
35472,3,102.78
35473,2,301.72
35474,1,119.26
35475,0,651.43
35476,1,335.17
35477,1,140.33
35478,4,132.66
35479,0,584.54
35480,1,250.04
35481,1,346.23
35482,1,310.34
35483,1,372.88
35484,1,145.92
35485,1,489.92
35486,1,98.76
35487,0,718.62
35488,1,224.09
35489,1,207.55
35490,0,536.9
35491,0,508.41
35492,0,714.78
35493,2,157.53
35494,0,1226.32
35495,1,300.58
35496,2,245.33
35497,1,219.02
35498,1,188.38
35499,1,459.24
35500,1,174.42
35501,0,564.63
35502,0,1143.02
35503,0,756.77
35504,1,247.3
35505,2,149.41
35506,1,452.32
35507,0,542.35
35508,0,844.78
35509,0,573.99
35510,0,534.59
35511,4,173.91
35512,0,596.62
35513,1,391.35
35514,0,597.56
35515,1,99.45
35516,1,437.16
35517,1,257.67
35518,0,561.2
35519,2,162.55
35520,2,273.37
35521,0,573.67
35522,0,1035.62
35523,1,163.08
35524,0,715.09
35525,1,107.6
35526,1,160.66
35527,0,1127.84
35528,1,197.64
35529,0,1027.54
35530,2,431.37
35531,0,834.89
35532,1,230.46
35533,0,504.28
35534,0,720.38
35535,2,283.28
35536,2,375.24
35537,2,448.63
35538,0,1214.12
35539,0,554.6
35540,1,241.25
35541,1,413.71
35542,1,166.88
35543,2,224.56
35544,1,216.23
35545,0,500.77
35546,1,270.31
35547,1,451.59
35548,1,185.57
35549,3,224.59
35550,1,450.93
35551,1,408.12
35552,1,65.6
35553,1,126.21
35554,1,362.59
35555,1,333.77
35556,2,156.97
35557,0,571.42
35558,1,269.66
35559,1,429.49
35560,0,1002.27
35561,0,581.59
35562,0,804.03
35563,0,521.4
35564,0,547.87
35565,2,493.05
35566,0,796.33
35567,2,435.93
35568,1,491.84
35569,2,457.77
35570,1,383.11
35571,2,477.15
35572,2,162.17
35573,1,342.96
35574,1,267.03
35575,0,542.52
35576,2,262.45
35577,0,742.21
35578,3,77.04
35579,2,303.52
35580,0,1082.54
35581,2,213.51
35582,2,385.21
35583,1,302.04
35584,2,345.2
35585,1,481.44
35586,2,319.66
35587,2,366.53
35588,1,327.07
35589,0,795.52
35590,1,144.2
35591,0,515.04
35592,0,789.17
35593,0,602.61
35594,1,356.73
35595,0,501.94
35596,1,177.26
35597,2,463.79
35598,3,197.02
35599,0,520.02
35600,1,185.41
35601,1,277.79
35602,0,530.44
35603,1,223.89
35604,1,86.86
35605,1,163.83
35606,0,503.73
35607,1,319.63
35608,0,1087.37
35609,1,338.68
35610,2,185.13
35611,2,158.44
35612,1,154.89
35613,1,458.25
35614,1,214.04
35615,3,233.41
35616,1,288.55
35617,0,824.37
35618,1,290.77
35619,3,236.83
35620,1,435.13
35621,0,652.31
35622,1,318.67
35623,0,669.62
35624,1,360.43
35625,0,1065.62
35626,2,285.44
35627,1,380.47
35628,1,496.13
35629,1,193.32
35630,0,1247.32
35631,3,166.23
35632,1,244.41
35633,1,245.96
35634,4,267.49
35635,2,279.33
35636,0,519.79
35637,1,211.06
35638,1,371.69
35639,1,363.01
35640,2,456.14
35641,0,577.56
35642,1,214.04
35643,4,279.85
35644,1,154.13
35645,1,301.71
35646,2,297.5
35647,1,206.38
35648,0,754.46
35649,1,285.77
35650,1,323.9
35651,1,330.85
35652,0,824.37
35653,2,191.26
35654,1,420.55
35655,0,1024.66
35656,1,320.2
35657,1,322.71
35658,1,130.74
35659,0,553.09
35660,4,263.88
35661,1,437.04
35662,4,290.71
35663,1,476.94
35664,2,317.52
35665,0,661.64
35666,3,219.15
35667,1,380.71
35668,0,911.68
35669,2,67.57
35670,1,259.98
35671,1,232.2
35672,2,444.56
35673,0,548.17
35674,1,122.75
35675,1,337.09
35676,3,353.39
35677,2,266.21
35678,0,829.09
35679,1,260.74
35680,1,363.01
35681,0,533.34
35682,1,474.75
35683,2,323.19
35684,0,893.33
35685,1,260.4
35686,1,235.31
35687,1,402.6
35688,1,192.02
35689,1,463.45
35690,3,178.34
35691,0,810.89
35692,1,328.73
35693,0,1235.25
35694,1,350.58
35695,3,157.84
35696,0,530.23
35697,1,234.47
35698,1,393.31
35699,0,576.71
35700,3,279.51
35701,1,190.48
35702,0,731.2
35703,1,363.73
35704,0,732.03
35705,0,629.77
35706,0,671.11
35707,1,231.01
35708,1,436.42
35709,1,298.32
35710,3,232.76
35711,2,444.53
35712,3,369.04
35713,0,1405.56
35714,1,400.23
35715,0,980.67
35716,3,443.34
35717,1,433.58
35718,0,638.73
35719,2,102.36
35720,2,402.21
35721,0,540.83
35722,1,274.12
35723,2,266.22
35724,0,805.07
35725,0,545.52
35726,1,355.18
35727,1,243.71
35728,3,107.56
35729,1,432.9
35730,2,218.67
35731,0,532.91
35732,1,402.7
35733,0,511.86
35734,1,448.45
35735,1,95.75
35736,4,141.93
35737,2,281.06
35738,3,184.03
35739,1,483.65
35740,0,503.72
35741,0,727.76
35742,2,165.87
35743,0,1027.31
35744,0,556.89
35745,1,313.93
35746,0,614.73
35747,1,338.85
35748,0,901.84
35749,1,302.05
35750,3,213.1
35751,0,527.29
35752,1,174.43
35753,1,141.21
35754,1,384.05
35755,3,279.83
35756,1,309.71
35757,3,133.86
35758,1,197.66
35759,2,176.94
35760,1,414.16
35761,2,322.9
35762,0,609.07
35763,3,379.04
35764,1,497.37
35765,1,496.86
35766,1,377.55
35767,2,262.03
35768,2,182.56
35769,0,654.87
35770,1,418.28
35771,2,193.01
35772,1,415.32
35773,0,595.85
35774,2,211.44
35775,4,165.53
35776,1,293.9
35777,1,158.49
35778,0,570.25
35779,0,674.76
35780,0,1273.91
35781,1,444.59
35782,1,312.73
35783,1,480.63
35784,1,454.35
35785,2,251.16
35786,0,584.51
35787,1,392.18
35788,2,283.33
35789,1,203.5
35790,1,459.39
35791,2,455.89
35792,0,1025.66
35793,2,414.35
35794,3,250.32
35795,0,1248.2
35796,1,423.45
35797,3,307.7
35798,2,231.85
35799,0,600.86
35800,2,379.45
35801,1,284.06
35802,1,188.35
35803,1,218.12
35804,0,954.83
35805,1,346.55
35806,0,718.62
35807,1,234.47
35808,1,387.09
35809,1,409.21
35810,1,94.82
35811,0,730.92
35812,2,329.23
35813,1,481.96
35814,0,533.47
35815,3,315.26
35816,2,154.96
35817,0,746.02
35818,0,556.94
35819,0,544.47
35820,0,547.87
35821,1,389.01
35822,1,181.79
35823,0,675.4
35824,1,458.79
35825,1,64.33
35826,0,695.9
35827,3,336.63
35828,1,329.06
35829,1,380.11
35830,0,609.95
35831,3,178.74
35832,2,463.79
35833,2,185.76
35834,1,296.43
35835,1,489.5
35836,0,601.52
35837,2,115.82
35838,1,315.89
35839,2,162.17
35840,1,160.23
35841,2,438.25
35842,1,243.69
35843,0,705.66
35844,0,1819.88
35845,1,311.39
35846,1,371.47
35847,1,420.19
35848,1,448.75
35849,0,813.35
35850,1,451.41
35851,0,1236.5
35852,1,183.39
35853,2,395.02
35854,0,504.14
35855,2,379.77
35856,0,510.2
35857,0,670.87
35858,1,182.39
35859,1,217.62
35860,0,581.85
35861,2,345.2
35862,0,1828.82
35863,1,381.39
35864,1,424.78
35865,1,357.07
35866,0,512.67
35867,0,518.65
35868,0,529.06
35869,0,730.42
35870,1,410.45
35871,0,543.98
35872,1,148.65
35873,1,225.37
35874,2,212.95
35875,1,287.07
35876,1,216.88
35877,2,178.69
35878,0,919.83
35879,1,93.04
35880,0,1250.23
35881,0,622.29
35882,0,698.35
35883,3,242.14
35884,2,153.91
35885,0,712.33
35886,0,602.19
35887,1,327.39
35888,2,425.14
35889,0,1059.58
35890,0,585.82
35891,1,154.99
35892,1,415.56
35893,0,556.68
35894,1,212.85
35895,0,664.14
35896,1,298.43
35897,2,155.1
35898,1,129.21
35899,1,493.06
35900,1,390.42
35901,2,394.4
35902,1,472.76
35903,0,573.89
35904,1,350.54
35905,1,464.86
35906,1,316.57
35907,1,282.25
35908,1,321.65
35909,1,70.5
35910,0,899.39
35911,1,435.28
35912,0,580.83
35913,1,299.54
35914,2,439.37
35915,0,805.66
35916,1,251.67
35917,0,557.93
35918,1,249.24
35919,1,308.73
35920,2,450.78
35921,1,72.99
35922,3,246.3
35923,0,818.99
35924,0,678.14
35925,1,251.64
35926,3,192.5
35927,1,147.87
35928,1,420.19
35929,0,542.37
35930,2,100.15
35931,3,353.39
35932,2,135.53
35933,0,558.38
35934,1,199.78
35935,0,644.96
35936,1,261.45
35937,1,195.46
35938,1,360.33
35939,0,743.44
35940,1,96.84
35941,1,428.98
35942,1,45.92
35943,1,377.68
35944,1,275.75
35945,1,380.61
35946,1,322.99
35947,1,381.17
35948,1,116.38
35949,1,425.76
35950,1,355.08
35951,4,340.84
35952,0,654.87
35953,1,332.28
35954,1,207.68
35955,2,143.3
35956,0,886.24
35957,1,148.5
35958,2,96.13
35959,4,280.11
35960,1,353.38
35961,1,151.07
35962,1,186.57
35963,2,319.66
35964,1,473.31
35965,0,1405.56
35966,1,427.8
35967,1,380.93
35968,2,141.52
35969,1,408.12
35970,1,100.06
35971,2,328.64
35972,0,555.71
35973,4,361.85
35974,1,208.12
35975,1,181.33
35976,1,489.73
35977,0,504.77
35978,0,765.65
35979,0,1311.26
35980,1,440.56
35981,1,406.42
35982,0,503.17
35983,1,309.37
35984,0,567.39
35985,3,231.87
35986,1,477.73
35987,2,465.75
35988,1,353.74
35989,0,1272.31
35990,0,516.05
35991,1,225.23
35992,1,340.75
35993,1,323.9
35994,0,693.6
35995,1,208.29
35996,1,435.49
35997,1,213.77
35998,1,172.47
35999,1,332.55
36000,0,780.17
36001,1,460.35
36002,1,218.24
36003,2,488.5
36004,2,445.33
36005,1,365.33
36006,1,466.51
36007,1,361.76
36008,0,732.34
36009,0,507.09
36010,1,275.75
36011,0,585.09
36012,2,245.51
36013,0,1080.63
36014,0,630.76
36015,4,175.49
36016,0,538.33
36017,0,821.11
36018,0,508.08
36019,1,100.16
36020,1,331.66
36021,2,387.79
36022,0,835.16
36023,0,546.56
36024,3,321.06
36025,1,322.99
36026,0,783.57
36027,1,110.93
36028,1,374.63
36029,1,299.95
36030,1,190.87
36031,3,250.32
36032,1,280.82
36033,0,756.77
36034,1,442.86
36035,1,143.33
36036,0,578.98
36037,1,287.72
36038,1,340.43
36039,2,239.24
36040,2,213.81
36041,1,255.7
36042,1,206.89
36043,2,266.31
36044,1,211.73
36045,1,185.41
36046,2,248.08
36047,3,410.55
36048,1,191.92
36049,2,243.63
36050,0,683.71
36051,0,628.84
36052,1,300.19
36053,1,397.56
36054,2,407.54
36055,0,511.16
36056,3,245.26
36057,0,541.93
36058,1,399.99
36059,1,415.94
36060,3,149.01
36061,0,604.08
36062,0,1143.98
36063,1,395.72
36064,1,189.09
36065,3,294.29
36066,0,510.2
36067,4,113.76
36068,1,478.57
36069,1,336.14
36070,2,157.56
36071,1,419.82
36072,1,185.41
36073,1,193.7
36074,4,376.27
36075,0,510.2
36076,1,317.17
36077,1,420.56
36078,1,343.62
36079,0,1126.78
36080,2,354.18
36081,0,654.87
36082,0,571.37
36083,1,435.8
36084,1,321.06
36085,0,522.98
36086,0,647.75
36087,1,103.76
36088,0,679.67
36089,4,192.0
36090,0,662.12
36091,2,421.74
36092,1,493.66
36093,1,273.54
36094,1,266.9
36095,2,220.64
36096,1,263.2
36097,1,434.2
36098,1,285.36
36099,1,339.73
36100,1,275.14
36101,1,172.01
36102,2,325.26
36103,0,527.32
36104,0,850.46
36105,0,558.01
36106,1,262.52
36107,0,570.16
36108,3,117.71
36109,0,811.21
36110,0,530.57
36111,1,264.39
36112,2,299.89
36113,0,819.84
36114,1,272.01
36115,2,262.68
36116,4,380.37
36117,1,458.79
36118,0,859.87
36119,1,251.25
36120,1,425.6
36121,1,127.09
36122,1,473.81
36123,4,207.35
36124,2,288.68
36125,0,523.02
36126,2,345.2
36127,2,327.08
36128,0,523.75
36129,0,637.3
36130,0,542.83
36131,0,567.43
36132,1,452.21
36133,0,538.71
36134,3,353.39
36135,1,318.67
36136,2,139.13
36137,0,519.67
36138,1,217.61
36139,1,329.85
36140,0,724.64
36141,1,433.11
36142,2,242.2
36143,1,149.67
36144,1,330.16
36145,1,107.6
36146,1,485.07
36147,0,698.99
36148,1,337.89
36149,0,1247.32
36150,3,325.98
36151,1,389.68
36152,2,177.9
36153,1,319.63
36154,1,345.11
36155,0,1137.59
36156,1,263.5
36157,1,292.95
36158,0,1126.78
36159,0,1182.0
36160,1,114.91
36161,0,712.55
36162,0,678.14
36163,2,456.05
36164,1,275.1
36165,1,463.01
36166,1,285.05
36167,0,592.07
36168,1,190.48
36169,2,308.61
36170,0,795.52
36171,3,398.32
36172,1,232.2
36173,1,349.59
36174,2,163.77
36175,2,239.24
36176,0,646.84
36177,1,96.1
36178,1,261.84
36179,1,375.14
36180,0,580.44
36181,1,225.77
36182,2,139.13
36183,2,180.51
36184,1,354.46
36185,0,532.02
36186,0,516.36
36187,1,498.07
36188,0,1267.06
36189,1,177.26
36190,1,299.54
36191,0,578.04
36192,2,380.95
36193,1,223.52
36194,0,1035.62
36195,1,287.74
36196,1,318.8
36197,0,549.46
36198,0,1388.73
36199,1,90.51
36200,2,459.31
36201,0,1144.2
36202,1,299.85
36203,1,477.91
36204,1,316.15
36205,1,175.93
36206,0,607.01
36207,1,482.41
36208,0,613.36
36209,0,637.3
36210,1,425.73
36211,2,353.46
36212,1,334.85
36213,1,415.3
36214,1,338.91
36215,3,285.28
36216,2,475.4
36217,0,626.55
36218,0,561.21
36219,0,529.57
36220,0,504.96
36221,1,186.57
36222,2,404.5
36223,1,462.68
36224,1,210.5
36225,1,376.68
36226,0,670.69
36227,1,257.23
36228,1,50.0
36229,0,669.5
36230,0,644.17
36231,1,285.1
36232,1,440.56
36233,1,406.45
36234,0,1100.42
36235,1,471.5
36236,2,386.83
36237,3,226.61
36238,0,630.76
36239,0,604.08
36240,1,270.85
36241,0,524.06
36242,1,410.46
36243,1,151.14
36244,0,767.1
36245,1,402.68
36246,0,510.2
36247,2,191.26
36248,0,1143.98
36249,1,173.6
36250,0,683.24
36251,0,500.66
36252,2,296.93
36253,1,115.96
36254,0,1405.56
36255,1,345.44
36256,1,77.19
36257,0,536.55
36258,1,210.13
36259,0,824.66
36260,1,233.16
36261,0,546.39
36262,0,1203.25
36263,0,819.08
36264,1,437.04
36265,0,731.42
36266,4,116.52
36267,3,410.55
36268,0,916.35
36269,1,227.28
36270,1,217.4
36271,1,445.99
36272,1,476.88
36273,0,607.54
36274,0,672.06
36275,0,503.07
36276,2,181.11
36277,1,181.14
36278,1,198.65
36279,0,530.44
36280,1,397.82
36281,0,510.2
36282,1,437.18
36283,0,567.85
36284,0,571.37
36285,1,197.09
36286,2,132.09
36287,1,285.05
36288,1,187.06
36289,1,458.79
36290,4,279.85
36291,3,370.01
36292,1,145.21
36293,1,123.11
36294,2,252.38
36295,1,415.3
36296,0,1415.31
36297,2,315.83
36298,1,232.57
36299,1,495.61
36300,1,444.33
36301,1,312.46
36302,1,239.61
36303,1,361.12
36304,1,251.21
36305,3,294.37
36306,1,226.44
36307,2,336.02
36308,0,774.03
36309,2,160.82
36310,1,438.02
36311,0,540.48
36312,1,276.33
36313,1,112.35
36314,1,384.9
36315,4,339.9
36316,1,261.61
36317,1,256.37
36318,0,523.92
36319,4,386.06
36320,0,537.05
36321,1,332.14
36322,0,540.91
36323,1,432.17
36324,0,658.39
36325,0,730.42
36326,0,1033.98
36327,1,148.13
36328,1,473.31
36329,3,77.66
36330,0,648.31
36331,0,1423.01
36332,0,644.62
36333,1,368.02
36334,0,609.95
36335,1,127.56
36336,1,255.54
36337,0,772.88
36338,0,1247.32
36339,2,110.32
36340,0,553.21
36341,3,179.74
36342,1,421.39
36343,0,574.44
36344,1,445.99
36345,2,281.5
36346,0,763.48
36347,1,106.38
36348,2,391.04
36349,1,184.92
36350,1,288.75
36351,1,193.12
36352,1,127.09
36353,4,182.31
36354,2,255.32
36355,3,175.1
36356,1,312.29
36357,1,265.1
36358,1,417.2
36359,1,303.6
36360,0,1243.39
36361,2,285.73
36362,1,471.93
36363,0,823.43
36364,0,1176.93
36365,0,811.88
36366,1,181.68
36367,1,281.69
36368,0,1025.66
36369,2,344.19
36370,2,132.09
36371,0,530.81
36372,1,210.13
36373,1,294.59
36374,0,601.99
36375,0,756.77
36376,2,443.06
36377,0,1730.75
36378,1,462.04
36379,1,361.12
36380,0,615.73
36381,2,325.53
36382,1,298.81
36383,1,201.01
36384,1,464.55
36385,1,334.36
36386,0,1085.36
36387,1,224.09
36388,1,212.08
36389,1,395.37
36390,1,492.54
36391,0,703.64
36392,4,289.37
36393,1,131.75
36394,0,698.35
36395,2,152.82
36396,1,244.74
36397,0,824.26
36398,0,515.31
36399,1,157.53
36400,0,631.85
36401,4,145.75
36402,0,644.96
36403,1,197.58
36404,0,1837.2
36405,0,602.19
36406,1,166.07
36407,1,382.57
36408,3,367.87
36409,1,148.15
36410,2,381.39
36411,1,100.02
36412,1,323.9
36413,1,265.41
36414,0,644.62
36415,0,636.03
36416,2,431.5
36417,3,331.83
36418,0,629.45
36419,1,462.04
36420,1,142.16
36421,1,347.44
36422,0,511.86
36423,0,831.23
36424,0,578.35
36425,1,134.17
36426,0,718.25
36427,0,563.87
36428,2,274.93
36429,0,1024.66
36430,1,490.92
36431,1,249.52
36432,1,208.12
36433,1,378.51
36434,1,421.64
36435,4,267.49
36436,0,798.44
36437,1,334.36
36438,1,118.78
36439,0,676.4
36440,1,125.95
36441,1,351.29
36442,0,572.97
36443,0,748.67
36444,2,480.08
36445,1,352.05
36446,1,498.66
36447,1,199.91
36448,1,257.04
36449,0,576.75
36450,0,517.47
36451,0,514.76
36452,1,106.61
36453,1,423.58
36454,1,333.66
36455,1,324.24
36456,2,279.78
36457,0,729.13
36458,0,1388.73
36459,0,1226.32
36460,1,378.6
36461,0,792.04
36462,0,508.32
36463,1,126.57
36464,0,684.2
36465,3,372.19
36466,0,566.14
36467,2,435.49
36468,2,387.83
36469,2,220.99
36470,1,211.11
36471,1,324.21
36472,0,614.83
36473,1,315.73
36474,0,513.0
36475,0,956.21
36476,2,379.3
36477,1,198.25
36478,2,262.12
36479,1,183.74
36480,1,228.71
36481,1,275.12
36482,1,233.63
36483,1,467.12
36484,0,756.95
36485,2,193.01
36486,0,845.36
36487,1,492.82
36488,2,342.22
36489,2,233.45
36490,1,367.83
36491,1,126.46
36492,0,798.22
36493,2,317.3
36494,1,132.03
36495,1,232.46
36496,0,1381.41
36497,1,208.33
36498,3,333.73
36499,0,748.67
36500,4,116.52
36501,2,186.24
36502,0,556.2
36503,2,79.14
36504,1,476.56
36505,0,575.73
36506,1,182.3
36507,2,245.07
36508,1,474.53
36509,1,144.36
36510,0,933.94
36511,3,221.45
36512,1,333.02
36513,1,265.1
36514,1,197.66
36515,2,399.85
36516,2,127.75
36517,0,619.87
36518,2,265.51
36519,1,184.39
36520,0,1248.2
36521,2,163.9
36522,1,261.84
36523,0,559.97
36524,2,272.65
36525,2,270.82
36526,1,357.58
36527,2,72.75
36528,0,774.03
36529,1,348.33
36530,1,441.86
36531,1,441.38
36532,1,439.98
36533,4,143.32
36534,2,118.27
36535,1,182.86
36536,0,605.86
36537,1,332.76
36538,0,635.04
36539,2,145.53
36540,4,457.39
36541,2,189.29
36542,4,189.58
36543,1,294.72
36544,0,517.47
36545,3,334.46
36546,1,395.61
36547,1,246.94
36548,0,567.48
36549,0,1226.32
36550,1,374.34
36551,1,462.04
36552,1,263.5
36553,2,178.31
36554,2,234.38
36555,2,377.41
36556,0,682.58
36557,0,929.73
36558,3,231.88
36559,1,262.52
36560,1,138.96
36561,2,327.08
36562,0,806.74
36563,2,243.63
36564,1,496.37
36565,0,1221.39
36566,0,544.47
36567,1,215.78
36568,0,676.89
36569,3,182.3
36570,1,266.77
36571,1,149.84
36572,3,247.87
36573,0,631.16
36574,1,366.06
36575,0,734.89
36576,1,148.15
36577,0,523.58
36578,1,218.54
36579,0,514.3
36580,1,327.65
36581,0,601.88
36582,2,221.95
36583,0,528.46
36584,2,381.8
36585,0,583.73
36586,3,374.23
36587,2,366.53
36588,2,295.03
36589,1,303.6
36590,0,521.61
36591,0,805.07
36592,1,390.5
36593,1,478.87
36594,0,582.39
36595,1,354.95
36596,1,149.65
36597,1,392.18
36598,0,580.99
36599,1,218.16
36600,0,918.32
36601,1,122.97
36602,1,352.05
36603,1,252.84
36604,2,438.03
36605,0,963.41
36606,2,204.18
36607,2,72.75
36608,0,587.82
36609,1,183.48
36610,1,415.2
36611,2,203.88
36612,1,370.93
36613,0,641.94
36614,1,272.01
36615,1,299.3
36616,2,224.9
36617,4,171.42
36618,1,280.34
36619,1,263.5
36620,0,649.13
36621,0,683.71
36622,0,570.74
36623,3,245.32
36624,2,469.97
36625,1,177.86
36626,0,547.46
36627,1,326.57
36628,1,434.2
36629,1,309.6
36630,1,397.54
36631,0,613.73
36632,0,698.99
36633,1,168.0
36634,3,297.69
36635,0,1124.17
36636,1,152.97
36637,0,1302.07
36638,2,298.9
36639,2,266.31
36640,2,195.55
36641,1,498.9
36642,2,427.51
36643,1,415.94
36644,2,281.06
36645,2,166.3
36646,0,783.97
36647,2,367.72
36648,2,139.08
36649,1,188.38
36650,0,592.03
36651,1,244.41
36652,0,534.37
36653,2,448.63
36654,2,314.65
36655,1,331.49
36656,1,461.18
36657,1,124.03
36658,1,285.85
36659,0,928.48
36660,1,315.71
36661,0,538.69
36662,1,330.62
36663,0,580.44
36664,1,72.99
36665,0,688.74
36666,1,463.14
36667,1,299.06
36668,1,359.43
36669,1,457.2
36670,1,284.82
36671,1,385.45
36672,1,383.11
36673,1,457.06
36674,0,577.79
36675,2,417.63
36676,3,194.0
36677,0,654.66
36678,1,400.65
36679,2,252.12
36680,1,364.0
36681,1,310.0
36682,1,177.04
36683,1,395.55
36684,3,221.3
36685,0,935.68
36686,4,250.61
36687,0,515.84
36688,0,628.44
36689,1,232.04
36690,2,175.41
36691,1,455.16
36692,1,203.46
36693,0,1063.53
36694,3,170.02
36695,1,249.24
36696,2,220.99
36697,0,549.59
36698,0,532.05
36699,0,569.19
36700,1,253.92
36701,0,591.87
36702,0,622.64
36703,2,448.63
36704,1,242.14
36705,0,605.4
36706,1,275.6
36707,0,537.84
36708,2,308.04
36709,0,686.85
